#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
fe_3_cyanide_cyanide_cyanide_cyanide_ammonia_ammonia,3,113.8485,201.8568,371.4428,683.4496,1120.0000,2396.0000,2982.0000,2164.0000,17.0000,32.0000,62.0000,100.0000,94.0000,256.0000,340.0000,256.0000,8.1305,19.4000,32.1726,39.8652,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,29.7924,46.4088,0.0000,676.0000,988.0000,884.0000,0.0000,10.0000,0.0000,96.0000,60.0000,0.0000,1.5625,5.7250,6.5250,0.0000,-5.3000,-7.0600,0.0000,118.0000,226.0000,0.0000,20.0000,50.0000,0.0000,2.9200,7.2800,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_carbonyl_carbonyl,3,102.9975,153.1020,264.7614,485.5200,1216.0000,2400.0000,3368.0000,2640.0000,13.0000,24.0000,42.0000,60.0000,66.0000,168.0000,192.0000,120.0000,8.4357,18.4184,28.9370,34.3420,18.3361,17.5440,0.0000,0.0000,100.0000,96.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1258,1.1242,0.0000,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,6.5025,8.7720,0.0000,0.0000,36.0000,48.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5621,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,-0.8900,0.0000,0.0000,-2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,27.9990,34.8432,0.0000,676.0000,936.0000,1144.0000,0.0000,6.0000,0.0000,72.0000,36.0000,0.0000,1.5625,5.7750,5.5750,0.0000,-4.3200,-8.0600,0.0000,120.0000,112.0000,0.0000,24.0000,30.0000,0.0000,2.8800,3.0400,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_chloride_chloride,3,86.2965,122.4792,271.4348,339.7504,1594.0000,3352.0000,4098.0000,2912.0000,11.0000,20.0000,38.0000,40.0000,58.0000,136.0000,130.0000,64.0000,8.1443,17.2700,28.7718,25.7400,9.9856,0.0000,0.0000,0.0000,289.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9801,0.0000,0.0000,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,9.9856,0.0000,0.0000,0.0000,289.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9801,0.0000,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,30.2316,22.2528,0.0000,676.0000,1508.0000,728.0000,0.0000,4.0000,0.0000,60.0000,24.0000,0.0000,1.5625,6.3250,3.7500,0.0000,-5.5400,-4.8400,0.0000,98.0000,76.0000,0.0000,26.0000,20.0000,0.0000,2.4400,2.0000,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_cyanide_cyanide,3,97.8135,149.0220,261.8334,465.1200,1186.0000,2376.0000,3264.0000,2520.0000,13.0000,24.0000,42.0000,60.0000,66.0000,168.0000,192.0000,120.0000,8.4949,18.4800,29.0370,34.6500,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,27.9990,33.3792,0.0000,676.0000,936.0000,1092.0000,0.0000,6.0000,0.0000,72.0000,36.0000,0.0000,1.5625,5.7750,5.6250,0.0000,-4.3200,-7.2600,0.0000,120.0000,114.0000,0.0000,24.0000,30.0000,0.0000,2.8800,3.0000,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_cyanide_fluoride,3,97.9098,138.7518,287.1720,431.0720,1182.0000,2448.0000,3080.0000,2310.0000,12.0000,22.0000,40.0000,50.0000,62.0000,152.0000,160.0000,90.0000,7.8436,17.1750,26.7000,28.4250,15.7922,7.7520,0.0000,0.0000,83.0000,42.0000,0.0000,0.0000,1.5000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.8297,0.5775,0.0000,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,11.1715,3.8760,0.0000,0.0000,58.5000,21.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5485,0.2888,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,-0.2450,0.0000,0.0000,-0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,30.6159,27.8160,0.0000,676.0000,1014.0000,910.0000,0.0000,5.0000,0.0000,66.0000,30.0000,0.0000,1.5625,5.7000,4.6875,0.0000,-5.7500,-6.0500,0.0000,117.0000,95.0000,0.0000,25.0000,25.0000,0.0000,2.9400,2.5000,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_fluoride_fluoride,3,98.0061,128.4816,316.6004,379.6352,1178.0000,2520.0000,2914.0000,2016.0000,11.0000,20.0000,38.0000,40.0000,58.0000,136.0000,130.0000,64.0000,7.1923,15.8700,24.3702,22.3800,15.8404,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5041,0.0000,0.0000,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,15.8404,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5041,0.0000,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,33.2328,22.2528,0.0000,676.0000,1092.0000,728.0000,0.0000,4.0000,0.0000,60.0000,24.0000,0.0000,1.5625,5.6250,3.7500,0.0000,-7.1800,-4.8400,0.0000,114.0000,76.0000,0.0000,26.0000,20.0000,0.0000,3.0000,2.0000,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_misc_misc,3,139.8585,247.3500,426.1794,551.1060,1264.0000,2616.0000,3504.0000,3216.0000,21.0000,40.0000,70.0000,76.0000,110.0000,256.0000,284.0000,280.0000,10.5021,24.2088,36.3814,41.9188,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,27.9990,33.3792,9.3330,676.0000,936.0000,1092.0000,312.0000,6.0000,2.0000,72.0000,48.0000,48.0000,1.5625,5.7750,5.6250,1.9250,-4.3200,-7.2600,-1.4400,120.0000,114.0000,40.0000,24.0000,28.0000,4.0000,2.8800,3.0000,0.9600
fe_3_cyanide_cyanide_cyanide_cyanide_phosphine_phosphine,3,104.9575,173.1948,327.8718,619.6656,1472.0000,3324.0000,4102.0000,3156.0000,17.0000,32.0000,62.0000,100.0000,94.0000,256.0000,340.0000,256.0000,9.2527,22.3264,37.1140,44.9616,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,26.6814,46.4088,0.0000,676.0000,1404.0000,884.0000,0.0000,10.0000,0.0000,96.0000,60.0000,0.0000,1.5625,6.5000,6.5250,0.0000,-3.6000,-7.0600,0.0000,102.0000,226.0000,0.0000,20.0000,50.0000,0.0000,2.3000,7.2800,0.0000
fe_3_cyanide_cyanide_cyanide_cyanide_water_water,3,109.3525,185.0728,338.1228,593.4336,1148.0000,2480.0000,2996.0000,2160.0000,15.0000,28.0000,50.0000,80.0000,78.0000,208.0000,262.0000,184.0000,7.7975,18.1308,28.9218,33.8976,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,3.3489,31.2564,38.3568,0.0000,676.0000,1040.0000,832.0000,0.0000,8.0000,0.0000,84.0000,48.0000,0.0000,1.5625,5.6750,5.6000,0.0000,-6.1000,-6.3200,0.0000,116.0000,176.0000,0.0000,22.0000,40.0000,0.0000,2.9600,5.5200,0.0000
fe_3_cyanide_cyanide_water_water_water_water,3,120.8915,221.1236,420.7490,741.1136,1110.0000,2584.0000,2760.0000,1640.0000,17.0000,32.0000,58.0000,100.0000,90.0000,248.0000,340.0000,264.0000,7.1001,17.7816,28.8194,33.1516,15.7441,15.5040,0.0000,0.0000,85.0000,84.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,1.1554,1.1550,0.0000,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,6.5025,7.7520,0.0000,0.0000,36.0000,42.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.5929,0.5775,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,-0.4900,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,3.3489,34.5138,43.3344,0.0000,676.0000,1144.0000,572.0000,0.0000,10.0000,0.0000,96.0000,60.0000,0.0000,1.5625,5.5750,5.5750,0.0000,-7.8800,-5.3800,0.0000,112.0000,238.0000,0.0000,20.0000,50.0000,0.0000,3.0400,8.0400,0.0000
fe_3_fluoride_fluoride_ammonia_ammonia_ammonia_ammonia,3,130.0761,234.1512,548.9512,901.8240,1046.0000,2560.0000,2406.0000,936.0000,19.0000,36.0000,78.0000,120.0000,114.0000,312.0000,426.0000,336.0000,6.4635,17.7100,30.6638,32.5896,15.8404,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5041,0.0000,0.0000,0.0000,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,15.8404,0.0000,0.0000,0.0000,81.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5041,0.0000,0.0000,0.0000,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,3.3489,36.8196,48.3120,0.0000,676.0000,1196.0000,312.0000,0.0000,12.0000,0.0000,108.0000,72.0000,0.0000,1.5625,5.5250,5.5500,0.0000,-9.1400,-4.4400,0.0000,110.0000,300.0000,0.0000,18.0000,60.0000,0.0000,3.0800,10.5600,0.0000
fe_3_misc_misc_misc_misc_acetonitrile_acetonitrile,3,223.9485,442.5948,768.8168,739.8556,1420.0000,3176.0000,4014.0000,4636.0000,37.0000,72.0000,126.0000,108.0000,198.0000,432.0000,468.0000,600.0000,14.5165,35.6280,50.8902,56.3740,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,3.3489,29.7924,31.5858,27.9990,676.0000,988.0000,1040.0000,936.0000,6.0000,6.0000,72.0000,72.0000,144.0000,1.5625,5.7250,5.6750,5.7750,-5.3000,-6.2800,-4.3200,118.0000,116.0000,120.0000,24.0000,24.0000,12.0000,2.9200,2.9600,2.8800
fe_3_misc_misc_misc_misc_ammonia_ammonia,3,197.9385,398.5128,700.1348,855.4216,1276.0000,2876.0000,3462.0000,3556.0000,33.0000,64.0000,118.0000,132.0000,182.0000,432.0000,524.0000,608.0000,12.1449,30.8576,46.8614,54.4028,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,3.3489,29.7924,46.4088,18.6660,676.0000,988.0000,884.0000,624.0000,10.0000,4.0000,96.0000,84.0000,96.0000,1.5625,5.7250,6.5250,3.8500,-5.3000,-7.0600,-2.8800,118.0000,226.0000,80.0000,20.0000,46.0000,8.0000,2.9200,7.2800,1.9200
